Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
13/05/2015;2015;5;13;22,4;26,4;23;23,55;27,4;22;-;62,5;;1016;89,95705473;85,13892141;93,95638884;89,75235493;1,9;180;14;80
14/05/2015;2015;5;14;22,1;27,9;24,6;24,175;29,2;18;7;100;;1016,5;89,90746503;81,16278445;92,18128908;88,2897509;1,7;360;7;20
15/05/2015;2015;5;15;21,6;28;26;24,3;28,6;20,8;2;87,5;;1017,4;91,80438637;82,01293943;86,83552314;88,11430883;1,591666667;90;4;70
16/05/2015;2015;5;16;19,8;27;25;22,9;27,8;18,6;-;75;;1016,6;87,57152115;81,7879464;88,49463535;86,35640601;2,345833333;360;7;330
17/05/2015;2015;5;17;21,4;27,6;26;24,1;29,4;18,8;-;100;;1015,6;80,22364004;66,01579088;79,84883841;76,57797734;2,670833333;360;4;360
18/05/2015;2015;5;18;21,4;28,2;25,4;24,1;29,2;21;-;100;;1016;82,16145151;67,70254232;79,64927515;77,91868012;2,445833333;360;7;230
19/05/2015;2015;5;19;21;28,4;25;23,85;29,2;20,4;-;100;;1016,5;87,78100608;64,82701664;83,04067919;80,857427;2,341666667;360;9;350
20/05/2015;2015;5;20;18,8;26,8;23;21,85;28,2;16,6;-;100;;1017,2;81,52364597;73,39932629;86,25222866;80,67471172;2,783333333;90;6;140
21/05/2015;2015;5;21;21,4;27,8;24,6;23,8;28,4;21;-;100;;1017,2;89,79753777;67,53037485;82,93469494;82,51503634;2,7625;45;7;50
22/05/2015;2015;5;22;21;28,6;25,2;23,95;29,4;20;-;100;;1017,1;87,66944183;64,87445349;83,08439347;80,82443266;2,3375;45;5;200
23/05/2015;2015;5;23;20,2;28;26,2;23,65;29,2;19,8;-;100;;1017,1;81,85425839;78,67803295;83,33479732;81,43033677;2,1125;360;7;30
24/05/2015;2015;5;24;0;28,2;26,6;13,7;29,3;20;-;100;;1016,5;87,67601533;77,10782686;88,74156284;85,30035509;1,604166667;45;5;60
25/05/2015;2015;5;25;21;28,2;26;24,05;29,7;20;-;100;;1016,9;89,7416621;80,40587213;87,7351996;86,90609898;1,766666667;45;6;50
26/05/2015;2015;5;26;0;28;26;13,5;28,6;21,4;-;75;;1018,7;91,86652091;80,33878384;88,64110715;88,17823321;1,516666667;45;5;100
27/05/2015;2015;5;27;0;27,6;25,8;13,35;30;21,2;-;87,5;;1016,8;87,98500028;76,94282445;88,62273179;85,3838892;1,479166667;360;7;310
28/05/2015;2015;5;28;21,8;23,6;24;22,8;27,2;21;-;45;;1014,2;93,84989081;94,02195682;94,05745633;93,94479869;1,904166667;360;4;360
29/05/2015;2015;5;29;20,5;29,2;26,2;24,1;27,6;20,2;-;100;;1016,5;81,00358512;72,66831586;92,38167976;81,76429147;1,6125;360;5;360
30/05/2015;2015;5;30;22,2;30;27,8;25,55;32;21;-;100;;1016,6;91,88297143;72,94414374;81,99877719;84,67721594;1,591666667;360;7;360
31/05/2015;2015;5;31;22,2;28,2;26;24,65;29,2;20,8;-;90;;1014,3;89,94371785;78,79549584;86,86927461;86,38805153;1,4375;360;5;50
01/06/2015;2015;6;1;22;28,2;27;24,8;28,6;20;-;88,75;;1018,4;89,66717091;77,14696296;83,53652852;85,12639128;1,6125;360;4;20
02/06/2015;2015;6;2;21,3;28,2;26;24,2;29,4;20,9;-;62,5;;1015,1;84,96569649;77,13228692;83,30259246;82,59156809;1,5;360;6;360
03/06/2015;2015;6;3;21,8;29,2;26,6;24,85;30;21;3;93,75;;1015,7;89,87182487;77,43070735;86,96172414;86,03402031;1,225;45;9;30
04/06/2015;2015;6;4;21,6;27,6;24;23,7;28,3;19,8;-;93,75;;1015,2;91,8218573;81,96333145;88,32960329;88,48416233;2,004166667;45;6;40
05/06/2015;2015;6;5;21;29;26,2;24,3;29,8;19;-;100;;1014,5;82,09188805;69,6015533;83,3650815;79,28760272;2,091666667;45;7;220
06/06/2015;2015;6;6;21,8;27,8;26;24,35;30;20;0,4;68,75;;1013,8;86,03972796;80,34082559;85,06602471;84,37157655;3,120833333;360;6;350
07/06/2015;2015;6;7;22;28;26,4;24,6;29,8;21,2;-;77,5;;1014,9;96,90130232;78,71901922;83,40065394;88,98056945;0,766666667;225;6;360
08/06/2015;2015;6;8;22;29,6;27,6;25,3;30,2;21,5;0,4;71,25;;1014,2;89,91534973;72,84329967;81,9556111;83,65740256;0,675;360;4;20
09/06/2015;2015;6;9;22,4;27,2;25,4;24,35;28;22;-;32,5;;1014,9;93,90066172;87,0875558;90,40780176;91,32417025;0,854166667;360;4;320
10/06/2015;2015;6;10;22,2;27;27;24,6;28,8;21,4;-;75;;1014,8;91,8976903;87,04258141;83,53476678;88,5931822;0,754166667;360;7;340
