Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah;
16/08/2017;2017;8;16;25,4;30,6;27,8;27,3;31;23,6;0;0;;1011,7;84;61;70;74,75;7;TGR;17;120;
17/08/2017;2017;8;17;24,4;30,4;28;26,8;31,4;23;0;0;;1011,2;87;53;73;75;4;T;9;150;
18/08/2017;2017;8;18;25,2;30,2;27,4;27;30,2;23;0;0;;1011,9;87;62;80;79;6;TGR;15;110;
19/08/2017;2017;8;19;27,2;30,8;28,7;28,475;31,4;23,2;0;0;;1012,9;80;65;72;74,25;9;TGR;21;120;
20/08/2017;2017;8;20;27,6;31,2;27,6;28,5;31,8;24,8;0;0;;1012,2;73;56;70;68;7;TGR;17;100;
21/08/2017;2017;8;21;27,4;29,4;28;28,05;31,8;26,4;0;0;;1011,2;71;61;73;69;9;TGR;16;130;
22/08/2017;2017;8;22;27,8;30,8;28;28,6;31,8;25;0;0;;1011,5;66;49;76;64,25;8;TGR;19;110;
23/08/2017;2017;8;23;27,2;30,8;27,8;28,25;31,4;22,8;0;0;;1012,3;71;55;72;67,25;8;T;17;100;
24/08/2017;2017;8;24;27,8;29,6;27,6;28,2;30,3;22,4;0;0;;1012,3;70;67;75;70,5;9;TGR;17;140;
25/08/2017;2017;8;25;26,8;31;27,8;28,1;31;25,8;0;0;;1012,1;75;57;70;69,25;8;TGR;19;110;
26/08/2017;2017;8;26;27,6;30,4;27,2;28,2;31,6;26;0;0;;1011,3;69;58;21;54,25;9;TGR;20;140;
27/08/2017;2017;8;27;27,4;30,4;27,6;28,2;30,6;26,2;0;0;;1011,1;73;63;76;71,25;10;TGR;20;120;
28/08/2017;2017;8;28;28;29,4;27,6;28,25;31;26,2;0;0;;1011,4;75;70;71;72,75;10;TGR;20;140;
29/08/2017;2017;8;29;27,4;31,4;27,6;28,45;31,4;21,8;0;0;;1011,4;79;52;70;70;9;TGR;20;120;
30/08/2017;2017;8;30;25;29,2;27,2;26,6;29,8;21,6;0;0;;1012,1;85;67;74;77,75;6;T;12;140;
31/08/2017;2017;8;31;26,8;30;28,1;27,925;32;26;0;0;;1013,8;72;65;69;69,5;8;TGR;18;90;
01/09/2017;2017;9;1;26,4;30,4;28;27,8;31;23,4;0;0;;1013,4;78;57;70;70,75;6;TGR;12;180;
02/09/2017;2017;9;2;26,4;31;28;27,95;31,2;24,2;0;0;;1013;78;52;74;70,5;9;TGR;20;140;
03/09/2017;2017;9;3;26,6;31,2;28;28,1;31,2;26,6;0;0;;1012,8;74;55;76;69,75;9;TGR;17;120;
04/09/2017;2017;9;4;28;30,4;28,2;28,65;31,6;24,6;0;0;;1012,3;73;69;80;73,75;10;TGR;21;120;
05/09/2017;2017;9;5;28;29,8;27,8;28,4;30,4;25,4;0;0;;1012,1;75;74;71;73,75;7;TGR;15;90;
06/09/2017;2017;9;6;27,8;30,8;28;28,6;31,4;26,2;0;0;;1012,4;73;62;80;72;9;TGR;22;120;
07/09/2017;2017;9;7;28;31;27,8;28,7;31,6;25,6;0;0;;1012,5;75;66;76;73;9;TGR;22;120;
08/09/2017;2017;9;8;28,2;31,4;28,4;29,05;31,6;27;0;0;;1012,4;78;64;79;74,75;9;TGR;20;120;
09/09/2017;2017;9;9;28,2;30,8;28,4;28,9;31,8;26,8;0;0;;1010,6;76;70;78;75;9;TGR;17;120;
10/09/2017;2017;9;10;28,4;31,6;29,2;29,4;32,8;24,4;0;0;;1011,7;76;54;74;70;8;TGR;22;130;
11/09/2017;2017;9;11;27;31,4;28,6;28,5;31,4;24,2;0;0;;1011,9;77;64;72;72,5;7;TGR;19;140;
12/09/2017;2017;9;12;26,4;31,4;28,8;28,25;32,4;23,4;0;0;;1012,5;80;57;69;71,5;4;CALM;15;120;
13/09/2017;2017;9;13;27;31,2;28,8;28,5;32;23,4;0;0;;1012,6;81;60;71;73,25;7;TGR;17;120;
14/09/2017;2017;9;14;28,2;30,8;28,6;28,95;31,8;26;0;0;;1011,8;71;63;75;70;6;TGR;15;130;
15/09/2017;2017;9;15;28,2;32,2;28,4;29,25;32,2;27;0;0;;1012,8;79;54;73;71,25;11;TGR;20;100;
16/09/2017;2017;9;16;29;31;28,5;29,375;32,4;22,8;0;0;;1012,1;74;65;77;72,5;11;TGR;24;120;
17/09/2017;2017;9;17;28,4;32;28,8;29,4;32,2;22,8;0;0;;1013,6;78;59;77;73;9;TGR;20;120;
18/09/2017;2017;9;18;29,2;30,6;28,3;29,325;32,6;24,4;0;0;;1015;63;73;66;66,25;7;T;16;90;
19/09/2017;2017;9;19;27,8;31;28;28,65;31,8;23,8;0;0;;1014;66;60;73;66,25;6;TGR;14;130;
20/09/2017;2017;9;20;26,2;31;28,4;27,95;32,2;22,2;0;0;;1013,1;84;70;73;77,75;4;T;16;110;
21/09/2017;2017;9;21;25;32,6;28,8;27,85;32,6;24,8;0;0;;1012;87;61;67;75,5;4;TGR;9;100;
22/09/2017;2017;9;22;26,8;31;29,4;28,5;32,8;21;0;0;;1011,7;83;63;70;74,75;6;CALM;17;150;
23/09/2017;2017;9;23;28,2;31,4;28;28,95;31,6;20,6;0;0;;1011,9;76;59;79;72,5;6;TGR;15;120;
24/09/2017;2017;9;24;28,2;31;29;29,1;33;26,8;TTU;0;;1011,5;76;66;76;73,5;6;TGR;15;150;
25/09/2017;2017;9;25;27,6;31,4;28,6;28,8;31,8;26,6;TTU;0;;1010,9;80;67;82;77,25;9;TGR;18;100;
26/09/2017;2017;9;26;28,6;31,2;29;29,35;32;27,4;0;0;;1011,7;78;70;79;76,25;9;TGR;17;110;
27/09/2017;2017;9;27;28,6;31,8;29;29,5;31,8;25,2;0;0;;1011,9;78;68;81;76,25;6;CALM;20;110;
28/09/2017;2017;9;28;28;32;29,4;29,35;32,4;24,8;0;0;;1012,3;83;63;78;76,75;5;T;16;80;
29/09/2017;2017;9;29;27,6;32,2;29,2;29,15;32,4;24,8;0;0;;1012,4;85;61;75;76,5;7;T;19;110;
30/09/2017;2017;9;30;29;31,8;29,1;29,725;32,8;25,8;0;0;;1012,7;71;65;77;71;7;TGR;15;170;
01/10/2017;2017;10;1;29,2;32,2;29,2;29,95;32,8;25,4;0;0;;1011,8;74;65;78;72,75;7;TGR;14;160;
02/10/2017;2017;10;2;28,2;31,8;29,2;29,35;33,2;26,8;0;0;;1011;80;65;78;75,75;7;TGR;15;170;
03/10/2017;2017;10;3;29;33;29,2;30,05;33;28;0;0;;1011,4;74;56;80;71;8;T;17;80;
04/10/2017;2017;10;4;29,8;33;29,8;30,6;33,4;24,6;0;0;;1011,5;70;57;67;66;8;TGR;15;100;
05/10/2017;2017;10;5;29,4;32;29,4;30,05;32,6;24,6;0;0;;1011,2;73;69;79;73,5;8;TGR;16;90;
06/10/2017;2017;10;6;29,2;33,2;29,6;30,3;33,7;26;0;0;;1010,5;78;58;74;72;6;T;15;90;
07/10/2017;2017;10;7;29;31,8;29,2;29,75;33;24;0;0;;1009,5;79;69;79;76,5;6;TGR;17;120;
08/10/2017;2017;10;8;28,4;31,8;29,2;29,45;32,8;26;0;0;;1009,1;82;66;78;77;5;TGR;14;180;
09/10/2017;2017;10;9;28,8;32,2;29,4;29,8;32,6;27,2;0;0;;1009;76;64;78;73,5;6;T;13;180;
10/10/2017;2017;10;10;29,6;32,4;29,8;30,35;33,4;23,2;0;0;;1008,3;77;68;81;75,75;7;TGR;13;170;
11/10/2017;2017;10;11;30;32,6;30,2;30,7;33;23,2;0;0;;1008,6;73;71;68;71,25;11;TGR;20;120;
12/10/2017;2017;10;12;29,4;33;30,1;30,475;33,6;27,4;0;0;;1009,6;77;64;78;74;6;T;22;90;
13/10/2017;2017;10;13;29,4;33;31;30,7;34;26;0;0;;1010,3;75;61;68;69,75;6;TGR;15;180;
14/10/2017;2017;10;14;29;34,4;31;30,85;34,8;27,2;0;0;;1009,3;74;48;68;66;4;S;12;160;
15/10/2017;2017;10;15;29,8;33;30,6;30,8;33,6;27,2;0;0;;1009,1;76;61;70;70,75;4;T;9;180;
16/10/2017;2017;10;16;28;32,6;29,8;29,6;33,4;25,6;2,2;0;;1010;83;63;79;77;6;BL;17;310;
17/10/2017;2017;10;17;28,4;27,6;28;28,1;31;25,4;0;0;;1010,2;82;83;85;83;5;BL;14;340;
18/10/2017;2017;10;18;27;32,8;29,8;29,15;33,6;26;0;0;;1010,7;86;68;78;79,5;3;CALM;12;90;
19/10/2017;2017;10;19;29;33,4;30,4;30,45;34;26,8;0;0;;1011,6;82;63;80;76,75;4;S;15;140;
20/10/2017;2017;10;20;29,4;32,8;30,2;30,45;34,6;26,4;0;0;;1013,5;79;64;73;73,75;4;CALM;14;180;
21/10/2017;2017;10;21;29;32,2;29,8;30;32,2;26;0;0;;1013,6;81;68;71;75,25;4;CALM;13;170;
22/10/2017;2017;10;22;28,6;33;30;30,05;33,4;25,2;ttu;0;;1012,1;79;60;73;72,75;4;S;11;180;
23/10/2017;2017;10;23;29,6;33,4;30;30,65;33,4;24,6;0;0;;1011,4;77;56;74;71;5;T;16;90;
24/10/2017;2017;10;24;29,4;33;30;30,45;34;26,2;0;0;;1013,2;78;58;73;71,75;4;CALM;18;310;
25/10/2017;2017;10;25;29,2;33,8;30;30,55;34;26,2;0;0;;1013,1;77;57;78;72,25;3;CALM;12;120;
26/10/2017;2017;10;26;29,2;31,4;29,8;29,9;35;26,2;0;0;;1012,8;79;69;77;76;4;BL;10;270;
27/10/2017;2017;10;27;28,4;33,4;30,2;30,1;33,6;26,4;0;0;;1011,9;83;63;76;76,25;4;CALM;12;150;
28/10/2017;2017;10;28;28,8;33,8;30,2;30,4;34,4;25,8;0;0;;1011,2;83;61;74;75,25;5;CALM;14;100;
29/10/2017;2017;10;29;30,4;33;29,8;30,9;33,6;25,8;0;0;;1011,7;71;56;73;67,75;5;S;13;170;
30/10/2017;2017;10;30;29;33,6;29,8;30,35;34;26,2;0;0;;1011,1;77;48;71;68,25;5;S;12;100;
31/10/2017;2017;10;31;29;32,4;29,8;30,05;33,8;25,8;0;0;;1010,3;78;66;74;74;4;S;11;180;
01/11/2017;2017;11;1;29;33,8;30,6;30,6;34;25,8;0;0;;1010,5;75;60;66;69;3;0;12;170;
02/11/2017;2017;11;2;29;34,4;30,2;30,65;34,4;27,4;0;0;;1009,4;78;55;74;71,25;5;180;15;130;
03/11/2017;2017;11;3;29,2;34;30,6;30,75;34;27,8;0;0;;1008,3;79;54;73;71,25;8;90;18;100;
04/11/2017;2017;11;4;29,6;33,4;30,2;30,7;33,4;24,8;3,5;0;;1007,9;78;64;76;74;6;0;25;110;
05/11/2017;2017;11;5;26,4;25,6;26,8;26,3;34,8;25,6;0;0;;1009,2;92;93;92;92,25;2;0;18;80;
06/11/2017;2017;11;6;27;32;29,2;28,8;32,6;27;TTU;0;;1008,7;92;70;82;84;5;135;17;120;
07/11/2017;2017;11;7;29,6;31,8;28,2;29,8;32,2;26,2;0;0;;1009,3;80;68;88;79;3;0;10;90;
08/11/2017;2017;11;8;27,2;32,2;30;29,15;33,6;26,2;0;0;;1009;87;69;78;80,25;3;0;12;120;
09/11/2017;2017;11;9;28,8;33;31;30,4;0;26,2;0;0;;1008,3;84;64;74;76,5;3;0;11;130;
10/11/2017;2017;11;10;29;33,2;29,2;30,1;33,2;25,6;4;0;;1009,3;78;59;82;74,25;4;315;12;120;
11/11/2017;2017;11;11;28,6;31,8;28,5;29,375;34,6;25,8;0;0;;1010;86;63;85;80;3;0;9;200;
12/11/2017;2017;11;12;27,6;32,8;30,2;29,55;33;26,2;0;0;;1009;88;64;83;80,75;3;0;9;190;
13/11/2017;2017;11;13;28,2;25,6;26,6;27,15;30,6;25;11,7;0;;1008,8;86;90;94;89;4;0;15;310;
14/11/2017;2017;11;14;26,6;30;28,2;27,85;30,6;25,6;1,6;0;;1009,1;92;77;83;86;4;0;15;100;
15/11/2017;2017;11;15;26;27;27,2;26,55;29;25;4,7;0;;1010,4;95;92;90;93;2;0;12;320;
16/11/2017;2017;11;16;26,6;24,2;24,8;25,55;27,4;23,4;50;0;;1009,9;94;98;97;95,75;3;0;19;320;
17/11/2017;2017;11;17;26,2;29,2;28,8;27,6;31;25,4;0,3;0;;1009,3;93;81;82;87,25;3;0;6;180;
18/11/2017;2017;11;18;27,8;28,4;29;28,25;32,4;25,4;TTU;0;;1008,7;86;79;85;84;2;0;7;160;
19/11/2017;2017;11;19;27,4;27,6;26,4;27,2;29,2;24,6;38,6;0;;1008,5;91;88;95;91,25;3;0;12;340;
20/11/2017;2017;11;20;26,6;31,2;26,4;27,7;31,2;25;16,5;0;;1008,8;92;74;93;87,75;2;0;8;120;
21/11/2017;2017;11;21;26,2;26,6;26,8;26,45;0;24,4;17,3;0;;1008,7;95;94;97;95,25;3;0;27;330;
22/11/2017;2017;11;22;26,2;29,2;27,8;27,35;29,2;24,4;1,5;0;;1007,2;93;79;91;89;2;0;7;290;
23/11/2017;2017;11;23;26,4;29,9;27,9;27,65;31,6;25,2;TTU;0;;1007;95;79;91;90;2;0;10;270;
24/11/2017;2017;11;24;26,6;25,4;25,8;26,1;28,2;24,2;26,8;0;;1008,4;95;97;97;96;2;0;9;300;
25/11/2017;2017;11;25;26,4;25,8;26,4;26,25;30,6;25,2;48,7;0;;1009,4;94;93;95;94;2;0;14;300;
26/11/2017;2017;11;26;26,6;27,8;27,8;27,2;29;25,8;3,5;0;;1008,6;95;89;88;91,75;2;0;14;320;
27/11/2017;2017;11;27;27;29,6;24,8;27,1;30,4;24,2;70;0;;1006,6;86;81;99;88;3;0;17;230;
28/11/2017;2017;11;28;26;30,2;28,4;27,65;30,8;24;TTU;0;;1006,4;95;77;86;88,25;4;315;13;250;
29/11/2017;2017;11;29;26,8;30,4;29;28,25;32,2;26,4;TTU;0;;1007,6;86;83;83;84,5;1;0;4;170;
30/11/2017;2017;11;30;27,5;30,4;28,9;28,575;31;24,8;3,3;0;;1007,7;88;76;85;84,25;4;315;10;100;
01/12/2017;2017;12;1;26,2;25;25,4;25,7;27,4;25;27,3;0;;1007,5;92;97;95;94;5;CALM;30;290;
02/12/2017;2017;12;2;26,6;31,4;29;28,4;31,6;26,6;0;0;;1007,1;95;72;85;86,75;7;BL;16;330;
03/12/2017;2017;12;3;27,8;32,6;28,8;29,25;33;24;0;0;;1008,2;91;65;86;83,25;4;CALM;13;330;
04/12/2017;2017;12;4;27,6;30,4;27,2;28,2;31;23,8;14,8;0;;1008,4;88;79;94;87,25;3;CALM;16;140;
05/12/2017;2017;12;5;27;30,2;27,8;28;31,2;25,4;7;0;;1008;92;76;92;88;2;CALM;7;330;
06/12/2017;2017;12;6;27,6;28,2;29,2;28,15;31,8;25,8;10,5;0;;1008,4;92;89;86;89,75;5;BL;13;200;
07/12/2017;2017;12;7;27,6;27,4;28,8;27,85;32,6;25,2;27,9;0;;1008,7;91;91;91;91;3;CALM;17;280;
08/12/2017;2017;12;8;25,8;31;28,2;27,7;31,2;25,8;0;0;;1011,1;93;75;89;87,5;3;CALM;15;330;
09/12/2017;2017;12;9;28;31,8;29,4;29,3;32,6;25,2;5;0;;1010,5;89;70;86;83,5;3;CALM;12;210;
10/12/2017;2017;12;10;27,6;31,4;27,6;28,55;32,6;25,2;8,7;0;;1010,8;91;71;88;85,25;4;U;10;240;
11/12/2017;2017;12;11;26,8;28,4;27,8;27,45;30,4;24,4;1,1;0;;1010,6;92;80;86;87,5;5;BL;12;240;
12/12/2017;2017;12;12;26;30,4;25,8;27,05;31,2;24,6;0;0;;1011,7;95;75;90;88,75;2;CALM;7;210;
13/12/2017;2017;12;13;26,8;29,2;28,6;27,85;31,4;23,6;1,5;0;;1010,9;92;87;89;90;3;BL;9;180;
14/12/2017;2017;12;14;26,6;31,4;27,2;27,95;31,6;24,8;5,1;0;;1010,7;90;67;87;83,5;3;BL;11;200;
15/12/2017;2017;12;15;26,6;30,6;28,6;28,1;32,6;25,2;0;0;;1010,8;84;75;85;82;5;BL;13;240;
16/12/2017;2017;12;16;26,7;32,6;29;28,75;33;25,8;0;0;;1011,5;88;66;82;81;5;BL;15;340;
17/12/2017;2017;12;17;26,8;30,6;25,2;27,35;30,6;24,8;28;0;;1010,7;89;76;92;86,5;4;BL;20;180;
18/12/2017;2017;12;18;26,6;27,2;27,8;27,05;31,6;24,2;21,8;0;;1009,8;86;87;87;86,5;9;BL;31;300;
19/12/2017;2017;12;19;25,8;32;27,6;27,8;32,4;25,6;4,3;0;;1008,9;87;67;86;81,75;9;BL;27;310;
20/12/2017;2017;12;20;26,6;29;24,8;26,75;32;24,6;5,6;0;;1010,3;84;82;92;85,5;8;BL;31;320;
21/12/2017;2017;12;21;26,6;30,4;28,4;28;31;25;0;0;;1010;87;72;83;82,25;6;BL;20;300;
22/12/2017;2017;12;22;25,8;28,8;27,6;27;32,4;24,4;0,1;0;;1009,4;92;79;89;88;6;BL;17;300;
23/12/2017;2017;12;23;25,8;31,2;30;28,2;32,6;24,4;0;0;;1007,7;92;69;70;80,75;4;S;10;200;
24/12/2017;2017;12;24;27;31,5;29,6;28,775;32,6;25,4;0;0;;1007,2;86;61;75;77;3;CALM;9;220;
25/12/2017;2017;12;25;26,2;33;29,8;28,8;34;24,2;39,1;0;;1006,7;92;65;74;80,75;6;BL;33;300;
26/12/2017;2017;12;26;25,1;26;27,4;25,9;30,5;25;16,9;0;;1007,6;97;92;87;93,25;6;BL;25;330;
27/12/2017;2017;12;27;27,2;31;28,4;28,45;31,4;25,2;0,8;0;;1009,4;91;70;85;84,25;8;BL;22;300;
28/12/2017;2017;12;28;25,8;31;28,4;27,75;31,6;25;1;0;;1009,6;93;70;82;84,5;8;BL;20;310;
29/12/2017;2017;12;29;25,8;30,8;28,8;27,8;31,8;24,7;0;0;;1009,7;93;72;85;85,75;4;CALM;16;310;
30/12/2017;2017;12;30;27,2;28,4;27,6;27,6;31,2;25,8;2,2;0;;1009,5;91;76;92;87,5;2;CALM;13;320;
31/12/2017;2017;12;31;26,4;31,4;27,6;27,95;32;26;0,7;0;;1007,8;94;71;88;86,75;3;CALM;10;100;
01/01/2018;2018;1;1;27,2;28,8;28;27,8;30,6;24,8;-;19;;1007,3;89;79;88;86,25;1;CALM;7;300;
02/01/2018;2018;1;2;26,4;30,4;29,2;28,1;30,8;25,2;-;78;;1007,6;92;75;83;85,5;1;CALM;7;80;
03/01/2018;2018;1;3;26,6;32,2;29,6;28,75;32,8;26;-;100;;1008,2;90;66;81;81,75;4;CALM;14;120;
04/01/2018;2018;1;4;27,8;30,2;29,6;28,85;32,8;25,4;-;85;;1008,6;86;73;81;81,5;3;CALM;13;280;
05/01/2018;2018;1;5;27,2;28,2;26,6;27,3;30,6;24,6;2,8;51;;1009,1;87;83;92;87,25;3;CALM;20;330;
06/01/2018;2018;1;6;26,2;27,8;25;26,3;31,2;24,1;70,1;81;;1008,6;92;89;95;92;2;CALM;20;240;
07/01/2018;2018;1;7;26;24,6;25,6;25,55;30,8;25;27,8;0;;1009,8;92;97;92;93,25;2;BL;14;340;
08/01/2018;2018;1;8;25,4;30,4;26,8;27;30,8;24,8;0,1;54;;1009,8;97;76;89;89,75;3;CALM;10;330;
09/01/2018;2018;1;9;26,2;30,8;28,4;27,9;31,8;25;13,3;79;;1011,4;92;75;90;87,25;2;CALM;7;270;
10/01/2018;2018;1;10;26;29,4;25,8;26,8;31,6;24,8;5,5;60;;1010,4;89;78;90;86,5;6;BL;20;300;
11/01/2018;2018;1;11;25,8;31,2;25,2;27;32,2;23,8;41,7;18;;1009,7;89;65;88;82,75;8;BL;17;270;
12/01/2018;2018;1;12;25;29,2;27,8;26,75;30,4;23,4;-;5;;1008,9;84;71;83;80,5;6;BL;17;320;
13/01/2018;2018;1;13;26,4;32;26;27,7;32,2;23,4;2;33;;1008,4;90;63;87;82,5;6;BL;29;310;
14/01/2018;2018;1;14;26,2;29,4;28;27,45;29,6;23,6;0,4;0;;1009,3;92;77;85;86,5;3;BL;10;330;
15/01/2018;2018;1;15;26,4;31;28;27,95;30,8;25;3,4;0;;1008,2;90;65;83;82;7;BL;20;320;
16/01/2018;2018;1;16;26;30,2;27,6;27,45;31;24,6;-;5;;1007,2;92;70;80;83,5;7;BL;20;310;
17/01/2018;2018;1;17;26,4;29,8;28,3;27,725;30,8;24,8;-;5;;1007,9;87;73;83;82,5;4;BL;15;190;
18/01/2018;2018;1;18;25,6;28,6;26;26,45;31;24,4;14,7;41;;1008;93;79;84;87,25;5;BL;14;310;
19/01/2018;2018;1;19;25,4;31,2;25;26,75;31,4;24;31,9;45;;1008,4;93;72;92;87,5;4;CALM;21;330;
20/01/2018;2018;1;20;25,2;27,8;24,8;25,75;30,2;23,8;49,5;29;;1007,3;90;82;93;88,75;4;CALM;25;270;
21/01/2018;2018;1;21;25;30,4;27,8;27,05;30,8;23,8;0;19;;1006,8;95;72;84;86,5;7;BL;17;330;
22/01/2018;2018;1;22;25,6;26,4;27,2;26,2;27,6;23,8;16,6;0;;1006,8;93;92;86;91;7;BL;19;330;
23/01/2018;2018;1;23;24,9;27;27,2;26;28,2;25,2;1,8;0;;1007,4;94;85;87;90;5;BL;19;330;
24/01/2018;2018;1;24;26;26;27,8;26,45;29;25;8,1;25;;1006,4;93;93;90;92,25;5;BL;17;240;
25/01/2018;2018;1;25;26,4;27;27,6;26,85;30;25;3,4;40;;1006;86;89;83;86;8;BL;19;310;
26/01/2018;2018;1;26;26;31,4;28;27,85;31,4;25,9;0;80;;1006;87;69;82;81,25;11;BL;26;310;
27/01/2018;2018;1;27;26,6;31;28,6;28,2;31,2;26;0,4;81;;1005,9;87;70;80;81;12;BL;28;310;
28/01/2018;2018;1;28;26,8;29;28;27,65;29,8;24,4;23,3;44;;1006,7;89;77;82;84,25;13;BL;36;320;
29/01/2018;2018;1;29;25,4;27;27,6;26,35;28,8;24,8;8;23;;1007,1;93;87;84;89,25;10;BL;22;320;
30/01/2018;2018;1;30;26;30,4;28;27,6;31;25;8,6;78;;1008,2;92;72;82;84,5;12;BL;27;320;
31/01/2018;2018;1;31;25,2;27,8;27,8;26,5;28,8;25,2;1,1;0;;1008,9;93;83;88;89,25;8;BL;17;310;
01/02/2018;2018;2;1;27,2;29;27,4;27,7;31,2;25;21,2;15;;1009,5;87;85;89;87;5;BL;22;310;
02/02/2018;2018;2;2;26;27,2;28,2;26,85;30,8;25;7;54;;1009,8;92;91;84;89,75;6;BL;24;330;
03/02/2018;2018;2;3;25,8;31;28,6;27,8;31;25,4;-;91;;1010,9;85;63;73;76,5;10;BL;28;330;
04/02/2018;2018;2;4;26,4;28,2;27,8;27,2;31,2;24,8;11,9;83;;1011,4;84;82;87;84,25;4;BD;12;220;
05/02/2018;2018;2;5;26;31,4;27,2;27,65;31,8;24,8;4,2;98;;1011,2;92;66;84;83,5;7;BL;17;300;
06/02/2018;2018;2;6;25,2;31,4;27,8;27,4;31,6;25,4;-;81;;1011,9;88;65;79;80;6;BL;17;320;
07/02/2018;2018;2;7;26,2;27,2;28;26,9;31,2;25,2;6,7;100;;1011,5;84;86;83;84,25;8;BL;22;290;
08/02/2018;2018;2;8;26;27,2;27,4;26,65;31,2;25;5;56;;1010,9;89;83;84;86,25;9;BL;23;300;
09/02/2018;2018;2;9;26;26,2;25,4;25,9;30,2;24;12,2;63;;1010,5;87;87;94;88,75;4;CALM;15;360;
10/02/2018;2018;2;10;25,4;28,4;27,6;26,7;29,2;24,4;11,5;94;;1010,9;95;80;84;88,5;3;CALM;12;180;
11/02/2018;2018;2;11;24,8;28,2;27,8;26,4;30;24,8;0;35;;1011,2;93;82;86;88,5;5;BL;15;310;
12/02/2018;2018;2;12;25,6;31,4;28,2;27,7;31,4;25;0;94;;1013,3;90;64;82;81,5;11;BL;24;310;
13/02/2018;2018;2;13;26,6;30,6;28;27,95;31,8;26,4;0;74;;1013;84;72;80;80;11;BL;24;320;
14/02/2018;2018;2;14;26,6;32;28,2;28,35;32;26,2;-;25;;1012,2;78;65;82;75,75;9;BL;21;330;
15/02/2018;2018;2;15;26,2;31,4;25,8;27,4;32;24,8;13;35;;1011,3;81;65;92;79,75;9;BL;20;310;
16/02/2018;2018;2;16;26;31;27,6;27,65;31,4;25,2;1,2;69;;1011,4;86;71;84;81,75;8;BL;20;310;
17/02/2018;2018;2;17;26;30,8;28,6;27,85;31;25;-;91;;1009,7;89;67;83;82;6;BL;22;300;
18/02/2018;2018;2;18;26,4;25,6;27,8;26,55;31;24,6;89,7;45;;1009,9;90;93;89;90,5;4;CALM;19;130;
19/02/2018;2018;2;19;26;29;28,8;27,45;31,2;24,1;1,8;94;;1010,3;92;84;85;88,25;2;CALM;8;260;
20/02/2018;2018;2;20;26,4;25,8;28,2;26,7;31;24,6;39,1;86;;1009,8;91;93;86;90,25;4;CALM;22;200;
21/02/2018;2018;2;21;25,6;27,2;27,8;26,55;30,4;25,6;8,1;88;;1008,1;90;91;87;89,5;3;CALM;17;320;
22/02/2018;2018;2;22;26,8;27,8;27,4;27,2;31,2;24,2;2,2;53;;1009,1;89;85;90;88,25;3;CALM;22;210;
23/02/2018;2018;2;23;24,8;30;27,4;26,75;30,8;24,8;0;29;;1010;93;72;87;86,25;2;CALM;13;330;
24/02/2018;2018;2;24;25,8;29,6;27,8;27,25;30;24,6;-;16;;1011,2;92;74;87;86,25;3;CALM;15;300;
25/02/2018;2018;2;25;25,8;30,8;29,4;27,95;31,4;24,8;-;100;;1011,1;93;71;79;84;2;CALM;9;180;
26/02/2018;2018;2;26;26,6;24,8;24,8;25,7;29,4;24,2;47;41;;1009,5;90;92;93;91,25;2;CALM;7;90;
27/02/2018;2018;2;27;24,6;30,6;28,8;27,15;31,2;25;-;100;;1010,3;95;76;83;87,25;3;CALM;10;180;
28/02/2018;2018;2;28;26,4;26,6;26,8;26,55;30;24,2;38,1;0;;1009,2;91;90;90;90,5;3;CALM;16;320;
01/03/2018;2018;3;1;24,8;29,8;27,5;26,725;29,8;24;17,3;29;;1009,6;93;76;89;87,75;2;CALM;15;330;
02/03/2018;2018;3;2;25,4;30,2;27,8;27,2;30,8;24;3,9;40;;1009,6;95;72;89;87,75;2;CALM;7;200;
03/03/2018;2018;3;3;25,8;31,4;28,2;27,8;31,4;25,4;0,2;45;;1009,1;95;71;86;86,75;3;CALM;15;320;
04/03/2018;2018;3;4;26,8;29,8;29,2;28,15;31,2;25,6;2,6;90;;1010,1;92;82;85;87,75;3;CALM;15;240;
05/03/2018;2018;3;5;27,2;29,8;28;28,05;31;24,9;15,3;64;;1009,8;92;81;86;87,75;3;CALM;14;270;
06/03/2018;2018;3;6;26;27,6;28,8;27,1;31,2;25;0;100;;1010,4;92;85;86;88,75;4;CALM;13;320;
07/03/2018;2018;3;7;26,4;29,8;29,2;27,95;31,4;24,4;2,8;31;;1008,8;92;77;86;86,75;4;BL;8;340;
08/03/2018;2018;3;8;25;30;29;27,25;31,4;24,8;1,5;88;;1008,8;92;72;83;84,75;5;BL;21;310;
09/03/2018;2018;3;9;26,2;31,2;28;27,9;31,6;24,4;2,3;91;;1009,3;92;69;86;84,75;3;CALM;9;170;
10/03/2018;2018;3;10;26,2;30,6;28,2;27,8;30,6;25,2;1;46;;1009,7;89;75;56;77,25;2;CALM;13;330;
11/03/2018;2018;3;11;25,4;29;28,6;27,1;29,8;24,6;-;23;;1010,6;93;74;81;85,25;3;CALM;14;300;
12/03/2018;2018;3;12;25,4;28;28,2;26,75;30,2;24,6;5,4;0;;1009,9;93;82;85;88,25;2;CALM;16;230;
13/03/2018;2018;3;13;26,2;26;27;26,35;27,8;24;75,9;13;;1010;93;87;86;89,75;4;S;10;190;
